RollNo,CourseNo,ColorGroup,Type,SortOrder
AE16B104,AS2080,NULL,CORE,NULL
AE16B104,AS2510,NULL,CORE,NULL
AE16B104,AS2070slotF,NULL,CORE,NULL
AE16B104,EE1100,0,ELEC,1
AE16B105,AS2030,NULL,CORE,NULL
AE16B105,AS2050,NULL,CORE,NULL
AE16B105,MA2020,NULL,CORE,NULL
AE16B105,AS2080,NULL,CORE,NULL
AE16B105,AS2510,NULL,CORE,NULL
AE16B105,AS2070slotE,NULL,CORE,NULL
AE16B106,AS2030,NULL,CORE,NULL
AE16B106,AS2050,NULL,CORE,NULL
AE16B106,MA2020,NULL,CORE,NULL
AE16B106,AS2080,NULL,CORE,NULL
AE16B106,AS2510,NULL,CORE,NULL
AE16B106,AS2070slotE,NULL,CORE,NULL
AE16B107,AS2030,NULL,CORE,NULL
AE16B107,AS2050,NULL,CORE,NULL
AE16B107,MA2020,NULL,CORE,NULL
AE16B107,AS2080,NULL,CORE,NULL
AE16B107,AS2510,NULL,CORE,NULL
AE16B107,AS2070slotE,NULL,CORE,NULL
AE16B108,AS2030,NULL,CORE,NULL
AE16B108,AS2050,NULL,CORE,NULL
AE16B108,MA2020,NULL,CORE,NULL
AE16B108,AS2080,NULL,CORE,NULL
AE16B108,AS2510,NULL,CORE,NULL
AE16B108,AS2070slotE,NULL,CORE,NULL
AE16B109,AS2030,NULL,CORE,NULL
AE16B109,AS2050,NULL,CORE,NULL
AE16B109,MA2020,NULL,CORE,NULL
AE16B109,AS2080,NULL,CORE,NULL
AE16B109,AS2510,NULL,CORE,NULL
AE16B109,AS2070slotE,NULL,CORE,NULL
AE16B110,AS2030,NULL,CORE,NULL
AE16B110,AS2050,NULL,CORE,NULL
AE16B110,MA2020,NULL,CORE,NULL
AE16B110,AS2080,NULL,CORE,NULL
AE16B110,AS2510,NULL,CORE,NULL
AE16B110,AS2070slotE,NULL,CORE,NULL
AE16B111,AS2030,NULL,CORE,NULL
AE16B111,AS2050,NULL,CORE,NULL
AE16B111,MA2020,NULL,CORE,NULL
AE16B111,AS2080,NULL,CORE,NULL
AE16B111,AS2510,NULL,CORE,NULL
AE16B111,AS2070slotE,NULL,CORE,NULL
AE16B112,AS2030,NULL,CORE,NULL
AE16B112,AS2050,NULL,CORE,NULL
AE16B112,MA2020,NULL,CORE,NULL
AE16B112,AS2080,NULL,CORE,NULL
AE16B112,AS2510,NULL,CORE,NULL
AE16B112,AS2070slotE,NULL,CORE,NULL
AE16B113,AS2030,NULL,CORE,NULL
AE16B113,AS2050,NULL,CORE,NULL
AE16B113,MA2020,NULL,CORE,NULL
AE16B113,AS2080,NULL,CORE,NULL
AE16B113,AS2510,NULL,CORE,NULL
AE16B113,AS2070slotE,NULL,CORE,NULL
AE16B114,AS2030,NULL,CORE,NULL
AE16B114,AS2050,NULL,CORE,NULL
AE16B114,MA2020,NULL,CORE,NULL
AE16B114,AS2080,NULL,CORE,NULL
AE16B114,AS2510,NULL,CORE,NULL
AE16B114,AS2070slotE,NULL,CORE,NULL
AE16B115,AS2030,NULL,CORE,NULL
AE16B115,AS2050,NULL,CORE,NULL
AE16B115,MA2020,NULL,CORE,NULL
AE16B115,AS2080,NULL,CORE,NULL
AE16B115,AS2510,NULL,CORE,NULL
AE16B115,AS2070slotE,NULL,CORE,NULL
AE17B001,CY1002slotP1,NULL,CORE,NULL
AE17B001,PH1020,NULL,CORE,NULL
AE17B001,AS1300,NULL,CORE,NULL
AE17B001,CS1100,NULL,CORE,NULL
AE17B001,MA1102,NULL,CORE,NULL
AE17B001,GN1102,NULL,CORE,NULL
AE17B001,EE1101,0,ELEC,1
AE17B001,EE1100,0,ELEC,2
AE17B003,CY1002slotP1,NULL,CORE,NULL
AE17B003,PH1020,NULL,CORE,NULL
AE17B003,AS1300,NULL,CORE,NULL
AE17B003,CS1100,NULL,CORE,NULL
AE17B003,MA1102,NULL,CORE,NULL
AE17B003,GN1102,NULL,CORE,NULL
AE17B003,EE1101,0,ELEC,1
AE17B003,EE1100,0,ELEC,2
AE17B004,CY1002slotP1,NULL,CORE,NULL
AE17B004,PH1020,NULL,CORE,NULL
AE17B004,AS1300,NULL,CORE,NULL
AE17B004,CS1100,NULL,CORE,NULL
AE17B004,MA1102,NULL,CORE,NULL
AE17B004,GN1102,NULL,CORE,NULL
AE17B004,EE1101,1,ELEC,1
AE17B004,EE1100,0,ELEC,2
AE17B005,CY1002slotP1,NULL,CORE,NULL
AE17B005,PH1020,NULL,CORE,NULL
AE17B005,AS1300,NULL,CORE,NULL
AE17B005,CS1100,NULL,CORE,NULL
AE17B005,MA1102,NULL,CORE,NULL
AE17B005,GN1102,NULL,CORE,NULL
AE17B005,EE1101,4,ELEC,1
AE17B005,EE1100,4,ELEC,2
AE17B006,CY1002slotP1,NULL,CORE,NULL
AE17B006,PH1020,NULL,CORE,NULL
AE17B006,AS1300,NULL,CORE,NULL
AE17B006,CS1100,NULL,CORE,NULL
AE17B006,MA1102,NULL,CORE,NULL
AE17B006,GN1102,NULL,CORE,NULL
AE17B006,EE1101,0,ELEC,1
AE17B007,CY1002slotP1,NULL,CORE,NULL
AE17B007,PH1020,NULL,CORE,NULL
AE17B007,AS1300,NULL,CORE,NULL
AE17B007,CS1100,NULL,CORE,NULL
AE17B007,MA1102,NULL,CORE,NULL
AE17B007,GN1102,NULL,CORE,NULL
AE17B008,CY1002slotP1,NULL,CORE,NULL
AE17B008,PH1020,NULL,CORE,NULL
AE17B008,AS1300,NULL,CORE,NULL
AE17B008,CS1100,NULL,CORE,NULL
AE17B008,MA1102,NULL,CORE,NULL
AE17B008,GN1102,NULL,CORE,NULL
AE17B008,EE1101,1,ELEC,1
AE17B009,CY1002slotP1,NULL,CORE,NULL
AE17B009,PH1020,NULL,CORE,NULL
AE17B009,AS1300,NULL,CORE,NULL
AE17B009,CS1100,NULL,CORE,NULL
AE17B009,MA1102,NULL,CORE,NULL
AE17B009,GN1102,NULL,CORE,NULL
AE17B010,CY1002slotP1,NULL,CORE,NULL
AE17B010,PH1020,NULL,CORE,NULL
AE17B010,AS1300,NULL,CORE,NULL
AE17B010,CS1100,NULL,CORE,NULL
AE17B010,MA1102,NULL,CORE,NULL
AE17B010,GN1102,NULL,CORE,NULL
AE17B010,EE1101,0,ELEC,1
AE17B011,CY1002slotP1,NULL,CORE,NULL
AE17B011,PH1020,NULL,CORE,NULL
AE17B011,AS1300,NULL,CORE,NULL
AE17B011,CS1100,NULL,CORE,NULL
AE17B011,MA1102,NULL,CORE,NULL
AE17B011,GN1102,NULL,CORE,NULL
AE17B011,EE1101,2,ELEC,1
AE17B011,EE1100,2,ELEC,2
AE17B012,CY1002slotP1,NULL,CORE,NULL
AE17B012,PH1020,NULL,CORE,NULL
AE17B012,AS1300,NULL,CORE,NULL
AE17B012,CS1100,NULL,CORE,NULL
AE17B012,MA1102,NULL,CORE,NULL
AE17B012,GN1102,NULL,CORE,NULL
AE17B012,EE1101,0,ELEC,1
AE17B013,CY1002slotP1,NULL,CORE,NULL
AE17B013,PH1020,NULL,CORE,NULL
AE17B013,AS1300,NULL,CORE,NULL
AE17B013,CS1100,NULL,CORE,NULL
AE17B013,MA1102,NULL,CORE,NULL
AE17B013,GN1102,NULL,CORE,NULL
AE17B013,EE1101,3,ELEC,1
AE17B013,EE1100,3,ELEC,2
AE17B014,CY1002slotP1,NULL,CORE,NULL
AE17B014,PH1020,NULL,CORE,NULL
AE17B014,AS1300,NULL,CORE,NULL
AE17B014,CS1100,NULL,CORE,NULL
AE17B014,MA1102,NULL,CORE,NULL
AE17B014,GN1102,NULL,CORE,NULL
AE17B014,EE1100,0,ELEC,1
AE17B015,CY1002slotP1,NULL,CORE,NULL
AE17B015,PH1020,NULL,CORE,NULL
AE17B015,AS1300,NULL,CORE,NULL
AE17B015,CS1100,NULL,CORE,NULL
AE17B015,MA1102,NULL,CORE,NULL
AE17B015,GN1102,NULL,CORE,NULL
AE17B015,EE1100,0,ELEC,1
AE17B016,CY1002slotP1,NULL,CORE,NULL
AE17B016,PH1020,NULL,CORE,NULL
AE17B016,AS1300,NULL,CORE,NULL
AE17B016,CS1100,NULL,CORE,NULL
AE17B016,MA1102,NULL,CORE,NULL
AE17B016,GN1102,NULL,CORE,NULL
AE17B016,EE1101,0,ELEC,1
AE17B017,CY1002slotP1,NULL,CORE,NULL
AE17B017,PH1020,NULL,CORE,NULL
AE17B017,AS1300,NULL,CORE,NULL
AE17B017,CS1100,NULL,CORE,NULL
AE17B017,MA1102,NULL,CORE,NULL
AE17B017,GN1102,NULL,CORE,NULL
AE17B017,EE1100,2,ELEC,1
AE17B017,EE1101,2,ELEC,2
AE17B018,CY1002slotP1,NULL,CORE,NULL
AE17B018,PH1020,NULL,CORE,NULL
AE17B018,AS1300,NULL,CORE,NULL
AE17B018,CS1100,NULL,CORE,NULL
AE17B018,MA1102,NULL,CORE,NULL
AE17B018,GN1102,NULL,CORE,NULL
AE17B018,EE1101,4,ELEC,1
AE17B019,CY1002slotR1,NULL,CORE,NULL
AE17B019,PH1020,NULL,CORE,NULL
AE17B019,AS1300,NULL,CORE,NULL
AE17B019,CS1100,NULL,CORE,NULL
AE17B019,MA1102,NULL,CORE,NULL
AE17B019,GN1102,NULL,CORE,NULL
AE17B019,EE1100,0,ELEC,1
AE17B020,CY1002slotP1,NULL,CORE,NULL
AE17B020,PH1020,NULL,CORE,NULL
AE17B020,AS1300,NULL,CORE,NULL
AE17B020,CS1100,NULL,CORE,NULL
AE17B020,MA1102,NULL,CORE,NULL
AE17B020,GN1102,NULL,CORE,NULL
AE17B020,EE1101,0,ELEC,1
AE17B021,CY1002slotP1,NULL,CORE,NULL
AE17B021,PH1020,NULL,CORE,NULL
AE17B021,AS1300,NULL,CORE,NULL
AE17B021,CS1100,NULL,CORE,NULL
AE17B021,MA1102,NULL,CORE,NULL
AE17B021,GN1102,NULL,CORE,NULL
AE17B021,EE1101,0,ELEC,1
AE17B022,CY1002slotP1,NULL,CORE,NULL
AE17B022,PH1020,NULL,CORE,NULL
AE17B022,AS1300,NULL,CORE,NULL
AE17B022,CS1100,NULL,CORE,NULL
AE17B022,MA1102,NULL,CORE,NULL
AE17B022,GN1102,NULL,CORE,NULL
AE17B022,EE1100,0,ELEC,1
AE17B022,EE1101,0,ELEC,2
AE17B023,CY1002slotP1,NULL,CORE,NULL
AE17B023,PH1020,NULL,CORE,NULL
AE17B023,AS1300,NULL,CORE,NULL
AE17B023,CS1100,NULL,CORE,NULL
AE17B023,MA1102,NULL,CORE,NULL
AE17B023,GN1102,NULL,CORE,NULL
AE17B023,EE1101,0,ELEC,1
AE17B024,CY1002slotP1,NULL,CORE,NULL
AE17B024,PH1020,NULL,CORE,NULL
AE17B024,AS1300,NULL,CORE,NULL
AE17B024,CS1100,NULL,CORE,NULL
AE17B024,MA1102,NULL,CORE,NULL
AE17B024,GN1102,NULL,CORE,NULL
AE17B024,EE1100,1,ELEC,1
AE17B025,CY1002slotR2,NULL,CORE,NULL
AE17B025,PH1020,NULL,CORE,NULL
AE17B025,AS1300,NULL,CORE,NULL
AE17B025,CS1100,NULL,CORE,NULL
AE17B025,MA1102,NULL,CORE,NULL
AE17B025,GN1102,NULL,CORE,NULL
AE17B025,EE1101,0,ELEC,1
AE17B026,CY1002slotR2,NULL,CORE,NULL
AE17B026,PH1020,NULL,CORE,NULL
AE17B026,AS1300,NULL,CORE,NULL
AE17B026,CS1100,NULL,CORE,NULL
AE17B026,MA1102,NULL,CORE,NULL
AE17B026,GN1102,NULL,CORE,NULL
AE17B026,EE1101,0,ELEC,1
AE17B027,CY1002slotP1,NULL,CORE,NULL
AE17B027,PH1020,NULL,CORE,NULL
AE17B027,AS1300,NULL,CORE,NULL
AE17B027,CS1100,NULL,CORE,NULL
AE17B027,MA1102,NULL,CORE,NULL
AE17B027,GN1102,NULL,CORE,NULL
AE17B027,EE1101,0,ELEC,1
AE17B028,CY1002slotP1,NULL,CORE,NULL
AE17B028,PH1020,NULL,CORE,NULL
AE17B028,AS1300,NULL,CORE,NULL
AE17B028,CS1100,NULL,CORE,NULL
AE17B028,MA1102,NULL,CORE,NULL
AE17B028,GN1102,NULL,CORE,NULL
AE17B030,CY1002slotP1,NULL,CORE,NULL
AE17B030,PH1020,NULL,CORE,NULL
AE17B030,AS1300,NULL,CORE,NULL
AE17B030,CS1100,NULL,CORE,NULL
AE17B030,MA1102,NULL,CORE,NULL
AE17B030,GN1102,NULL,CORE,NULL
AE17B030,EE1101,1,ELEC,1
AE17B030,EE1100,1,ELEC,2
AE17B031,CY1002slotP1,NULL,CORE,NULL
AE17B031,PH1020,NULL,CORE,NULL
AE17B031,AS1300,NULL,CORE,NULL
AE17B031,CS1100,NULL,CORE,NULL
AE17B031,MA1102,NULL,CORE,NULL
AE17B031,GN1102,NULL,CORE,NULL
AE17B031,EE1101,2,ELEC,1
AE17B031,EE1100,2,ELEC,2
AE17B032,CY1002slotP1,NULL,CORE,NULL
AE17B032,PH1020,NULL,CORE,NULL
AE17B032,AS1300,NULL,CORE,NULL
AE17B032,CS1100,NULL,CORE,NULL
AE17B032,MA1102,NULL,CORE,NULL
AE17B032,GN1102,NULL,CORE,NULL
AE17B032,EE1101,2,ELEC,1
AE17B032,EE1100,2,ELEC,2
AE17B033,CY1002slotP1,NULL,CORE,NULL
AE17B033,PH1020,NULL,CORE,NULL
AE17B033,AS1300,NULL,CORE,NULL
AE17B033,CS1100,NULL,CORE,NULL
AE17B033,MA1102,NULL,CORE,NULL
AE17B033,GN1102,NULL,CORE,NULL
AE17B033,EE1101,2,ELEC,1
AE17B033,EE1100,2,ELEC,2
AE17B034,CY1002slotP1,NULL,CORE,NULL
AE17B034,PH1020,NULL,CORE,NULL
AE17B034,AS1300,NULL,CORE,NULL
AE17B034,CS1100,NULL,CORE,NULL
AE17B034,MA1102,NULL,CORE,NULL
AE17B034,GN1102,NULL,CORE,NULL
AE17B034,EE1101,0,ELEC,1
AE17B035,CY1002slotP1,NULL,CORE,NULL
AE17B035,AS1300,NULL,CORE,NULL
AE17B035,CS1100,NULL,CORE,NULL
AE17B035,MA1102,NULL,CORE,NULL
AE17B035,GN1102,NULL,CORE,NULL
AE17B035,EE1101,1,ELEC,1
AE17B035,EE1100,1,ELEC,2
AE17B036,CY1002slotP1,NULL,CORE,NULL
AE17B036,PH1020,NULL,CORE,NULL
AE17B036,AS1300,NULL,CORE,NULL
AE17B036,CS1100,NULL,CORE,NULL
AE17B036,MA1102,NULL,CORE,NULL
AE17B036,GN1102,NULL,CORE,NULL
AE17B036,EE1101,1,ELEC,1
AE17B036,EE1100,1,ELEC,2
AE17B037,CY1002slotP1,NULL,CORE,NULL
AE17B037,PH1020,NULL,CORE,NULL
AE17B037,AS1300,NULL,CORE,NULL
AE17B037,CS1100,NULL,CORE,NULL
AE17B037,MA1102,NULL,CORE,NULL
AE17B037,GN1102,NULL,CORE,NULL
AE17B037,EE1101,1,ELEC,1
AE17B037,EE1100,1,ELEC,2
AE17B038,CY1002slotP1,NULL,CORE,NULL
AE17B038,PH1020,NULL,CORE,NULL
AE17B038,AS1300,NULL,CORE,NULL
AE17B038,CS1100,NULL,CORE,NULL
AE17B038,MA1102,NULL,CORE,NULL
AE17B038,GN1102,NULL,CORE,NULL
AE17B038,EE1101,1,ELEC,1
AE17B038,EE1100,1,ELEC,2
AE17B039,CY1002slotP1,NULL,CORE,NULL
AE17B039,PH1020,NULL,CORE,NULL
AE17B039,AS1300,NULL,CORE,NULL
AE17B039,CS1100,NULL,CORE,NULL
AE17B039,MA1102,NULL,CORE,NULL
AE17B039,GN1102,NULL,CORE,NULL
AE17B039,EE1101,1,ELEC,1
AE17B039,EE1100,1,ELEC,2
AE17B040,CY1002slotP1,NULL,CORE,NULL
AE17B040,PH1020,NULL,CORE,NULL
AE17B040,AS1300,NULL,CORE,NULL
AE17B040,CS1100,NULL,CORE,NULL
AE17B040,MA1102,NULL,CORE,NULL
AE17B040,GN1102,NULL,CORE,NULL
AE17B040,EE1101,1,ELEC,1
AE17B040,EE1100,1,ELEC,2
AE17B041,CY1002slotP1,NULL,CORE,NULL
AE17B041,PH1020,NULL,CORE,NULL
AE17B041,AS1300,NULL,CORE,NULL
AE17B041,CS1100,NULL,CORE,NULL
AE17B041,MA1102,NULL,CORE,NULL
AE17B041,GN1102,NULL,CORE,NULL
AE17B042,CY1002slotP1,NULL,CORE,NULL
AE17B042,PH1020,NULL,CORE,NULL
AE17B042,AS1300,NULL,CORE,NULL
AE17B042,CS1100,NULL,CORE,NULL
AE17B042,MA1102,NULL,CORE,NULL
AE17B042,GN1102,NULL,CORE,NULL
AE17B042,EE1101,1,ELEC,1
AE17B042,EE1100,1,ELEC,2
AE17B043,CY1002slotR1,NULL,CORE,NULL
AE17B043,AS1300,NULL,CORE,NULL
AE17B043,CS1100,NULL,CORE,NULL
AE17B043,MA1102,NULL,CORE,NULL
AE17B043,GN1102,NULL,CORE,NULL
AE17B044,CY1002slotP1,NULL,CORE,NULL
AE17B044,PH1020,NULL,CORE,NULL
AE17B044,AS1300,NULL,CORE,NULL
AE17B044,CS1100,NULL,CORE,NULL
AE17B044,MA1102,NULL,CORE,NULL
AE17B044,GN1102,NULL,CORE,NULL
AE17B044,EE1101,2,ELEC,1
AE17B044,EE1100,2,ELEC,2
AE17B045,CY1002slotP1,NULL,CORE,NULL
AE17B045,PH1020,NULL,CORE,NULL
AE17B045,AS1300,NULL,CORE,NULL
AE17B045,CS1100,NULL,CORE,NULL
AE17B045,MA1102,NULL,CORE,NULL
AE17B045,GN1102,NULL,CORE,NULL
AE17B045,EE1101,2,ELEC,1
AE17B045,EE1100,2,ELEC,2
AE17B046,CY1002slotP1,NULL,CORE,NULL
AE17B046,PH1020,NULL,CORE,NULL
AE17B046,AS1300,NULL,CORE,NULL
AE17B046,CS1100,NULL,CORE,NULL
AE17B046,MA1102,NULL,CORE,NULL
AE17B046,GN1102,NULL,CORE,NULL
AE17B046,EE1101,1,ELEC,1
AE17B046,EE1100,1,ELEC,2
AE17B101,CY1002slotP1,NULL,CORE,NULL
AE17B101,PH1020,NULL,CORE,NULL
AE17B101,AS1300,NULL,CORE,NULL
AE17B101,CS1100,NULL,CORE,NULL
AE17B101,MA1102,NULL,CORE,NULL
AE17B101,GN1102,NULL,CORE,NULL
AE17B101,EE1101,0,ELEC,1
AE17B102,CY1002slotR1,NULL,CORE,NULL
AE17B102,PH1020,NULL,CORE,NULL
AE17B102,AS1300,NULL,CORE,NULL
AE17B102,CS1100,NULL,CORE,NULL
AE17B102,MA1102,NULL,CORE,NULL
AE17B102,GN1102,NULL,CORE,NULL
AE17B103,CY1002slotR2,NULL,CORE,NULL
AE17B103,PH1020,NULL,CORE,NULL
AE17B103,AS1300,NULL,CORE,NULL
AE17B103,CS1100,NULL,CORE,NULL
AE17B103,MA1102,NULL,CORE,NULL
AE17B103,GN1102,NULL,CORE,NULL
AE17B103,EE1101,0,ELEC,1
AE17B104,CY1002slotQ1,NULL,CORE,NULL
AE17B104,PH1020,NULL,CORE,NULL
AE17B104,AS1300,NULL,CORE,NULL
AE17B104,MA1102,NULL,CORE,NULL
AE17B104,GN1102,NULL,CORE,NULL
AE17B104,EE1101,2,ELEC,1
AE17B104,HS1090,1,ELEC,2
AE17B104,HS1110,1,ELEC,3
AE17B105,CY1002slotP1,NULL,CORE,NULL
AE17B105,PH1020,NULL,CORE,NULL
AE17B105,AS1300,NULL,CORE,NULL
AE17B105,CS1100,NULL,CORE,NULL
AE17B105,MA1102,NULL,CORE,NULL
AE17B105,GN1102,NULL,CORE,NULL
AE17B105,EE1101,0,ELEC,1
AE17B106,CY1002slotR2,NULL,CORE,NULL
AE17B106,PH1020,NULL,CORE,NULL
AE17B106,AS1300,NULL,CORE,NULL
AE17B106,CS1100,NULL,CORE,NULL
AE17B106,MA1102,NULL,CORE,NULL
AE17B106,GN1102,NULL,CORE,NULL
AE17B106,EE1100,0,ELEC,1
AE17B107,CY1002slotR2,NULL,CORE,NULL
AE17B107,PH1020,NULL,CORE,NULL
AE17B107,AS1300,NULL,CORE,NULL
AE17B107,CS1100,NULL,CORE,NULL
AE17B107,MA1102,NULL,CORE,NULL
AE17B107,GN1102,NULL,CORE,NULL
AE17B107,EE1101,2,ELEC,1
AE17B108,CY1002slotP1,NULL,CORE,NULL
AE17B108,PH1020,NULL,CORE,NULL
AE17B108,AS1300,NULL,CORE,NULL
AE17B108,CS1100,NULL,CORE,NULL
AE17B108,MA1102,NULL,CORE,NULL
AE17B108,GN1102,NULL,CORE,NULL
AE17B108,EE1101,0,ELEC,1
AE17B109,CY1002slotR2,NULL,CORE,NULL
AE17B109,PH1020,NULL,CORE,NULL
AE17B109,AS1300,NULL,CORE,NULL
AE17B109,CS1100,NULL,CORE,NULL
AE17B109,MA1102,NULL,CORE,NULL
AE17B109,GN1102,NULL,CORE,NULL
AE17B109,EE1101,0,ELEC,1
AE17B110,CY1002slotP1,NULL,CORE,NULL
AE17B110,PH1020,NULL,CORE,NULL
AE17B110,AS1300,NULL,CORE,NULL
AE17B110,CS1100,NULL,CORE,NULL
AE17B110,MA1102,NULL,CORE,NULL
AE17B110,GN1102,NULL,CORE,NULL
AE17B111,CY1002slotP1,NULL,CORE,NULL
AE17B111,PH1020,NULL,CORE,NULL
AE17B111,AS1300,NULL,CORE,NULL
AE17B111,CS1100,NULL,CORE,NULL
AE17B111,MA1102,NULL,CORE,NULL
AE17B111,GN1102,NULL,CORE,NULL
AE17B111,EE1101,0,ELEC,1
AE17B112,CY1002slotP1,NULL,CORE,NULL
AE17B112,PH1020,NULL,CORE,NULL
AE17B112,AS1300,NULL,CORE,NULL
AE17B112,CS1100,NULL,CORE,NULL
AE17B112,MA1102,NULL,CORE,NULL
AE17B112,GN1102,NULL,CORE,NULL
AE17B112,EE1101,0,ELEC,1
AE17B113,CY1002slotR2,NULL,CORE,NULL
AE17B113,PH1020,NULL,CORE,NULL
AE17B113,AS1300,NULL,CORE,NULL
AE17B113,CS1100,NULL,CORE,NULL
AE17B113,MA1102,NULL,CORE,NULL
AE17B113,GN1102,NULL,CORE,NULL
AE17B113,EE1101,0,ELEC,1
BE15B004,BT3020,NULL,CORE,NULL
BE15B004,BT3041,NULL,CORE,NULL
BE15B004,BT3110,NULL,CORE,NULL
BE15B005,BT3020,NULL,CORE,NULL
BE15B005,BT3041,NULL,CORE,NULL
BE15B005,BT3110,NULL,CORE,NULL
BE15B005,BT6310,3,ELEC,1
BE15B005,BT5440,1,ELEC,2
BE15B005,BT3040,2,ELEC,3
BE15B005,BT5320,3,ELEC,4
BE15B006,BT3020,NULL,CORE,NULL
BE15B006,BT3041,NULL,CORE,NULL
BE15B006,BT3110,NULL,CORE,NULL
BE15B006,BT5410,1,ELEC,1
BE15B006,BT5330,2,ELEC,2
BE15B006,BT3040,3,ELEC,3
BE15B007,MA2020,NULL,BACKLOG,NULL
BE15B007,BT3020,NULL,CORE,NULL
BE15B007,BT3041,NULL,CORE,NULL
BE15B007,BT3110,NULL,CORE,NULL
BE15B007,BT3040,1,ELEC,1
BE15B007,MS3510,2,ELEC,2
BE15B007,BT5440,4,ELEC,3
BE15B008,BT3020,NULL,CORE,NULL
BE15B008,BT3041,NULL,CORE,NULL
BE15B008,BT3110,NULL,CORE,NULL
BE15B008,BT5041,1,ELEC,1
BE15B008,HS1090,3,ELEC,2
BE15B008,HS1110,3,ELEC,3
BE15B008,HS4571,3,ELEC,4
BE15B008,MS3510,0,ELEC,5
BE15B008,MS3510+,0,ELEC,6
BE15B008,MA2031,4,ELEC,7
BE15B009,MA2020,NULL,BACKLOG,NULL
BE15B009,BT3020,NULL,CORE,NULL
BE15B009,BT3041,NULL,CORE,NULL
BE15B009,BT3110,NULL,CORE,NULL
BE15B009,ED5318,1,ELEC,1
BE15B009,ED5060,2,ELEC,2
BE15B009,BT5410,3,ELEC,3
BE15B009,BT5330,4,ELEC,4
BE15B009,BT4260,4,ELEC,5
BE15B011,BT3020,NULL,CORE,NULL
BE15B011,BT3041,NULL,CORE,NULL
BE15B011,BT3110,NULL,CORE,NULL
BE15B011,BT5041,1,ELEC,1
BE15B011,MA2040,4,ELEC,2
BE15B011,MS3510,2,ELEC,3
BE15B011,MS3510+,2,ELEC,4
BE15B011,HS1090,3,ELEC,5
BE15B011,HS1110,3,ELEC,6
BE15B011,HS4571,3,ELEC,7
BE15B012,BT3020,NULL,CORE,NULL
BE15B012,BT3041,NULL,CORE,NULL
BE15B012,BT3110,NULL,CORE,NULL
BE15B012,CH5440,4,ELEC,1
BE15B012,EE5351,3,ELEC,2
BE15B012,HS1090,0,ELEC,3
BE15B012,HS1110,0,ELEC,4
BE15B012,HS4571,0,ELEC,5
BE15B013,BT3020,NULL,CORE,NULL
BE15B013,BT3041,NULL,CORE,NULL
BE15B013,BT3110,NULL,CORE,NULL
BE15B013,BT3040,4,ELEC,1
BE15B013,HS1090,1,ELEC,2
BE15B013,HS1110,1,ELEC,3
BE15B013,HS4571,1,ELEC,4
BE15B013,HS5930,1,ELEC,5
BE15B013,MA2040,2,ELEC,6
BE15B014,PH1020,NULL,BACKLOG,NULL
BE15B014,BT3110,NULL,CORE,NULL
BE15B014,BT3020,NULL,CORE,NULL
BE15B014,BT3041,NULL,CORE,NULL
BE15B014,EE1101,NULL,CORE,NULL
BE15B014,HS5930,2,ELEC,1
BE15B014,BT3040,2,ELEC,2
BE15B015,BT3020,NULL,CORE,NULL
BE15B015,BT3041,NULL,CORE,NULL
BE15B015,BT3110,NULL,CORE,NULL
BE15B015,BT3040,1,ELEC,1
BE15B015,MA2040,2,ELEC,2
BE15B015,HS1090,3,ELEC,3
BE15B017,BT3020,NULL,CORE,NULL
BE15B017,BT3041,NULL,CORE,NULL
BE15B017,BT3110,NULL,CORE,NULL
BE15B017,MA2040,1,ELEC,1
BE15B017,BT3040,2,ELEC,2
BE15B017,BT5440,4,ELEC,3
BE15B018,BT3020,NULL,CORE,NULL
BE15B018,BT3041,NULL,CORE,NULL
BE15B018,BT3110,NULL,CORE,NULL
BE15B018,BT5041,3,ELEC,1
BE15B018,MA2040,4,ELEC,2
BE15B018,HS1090,2,ELEC,3
BE15B018,BT3040,2,ELEC,4
BE15B019,BT3020,NULL,CORE,NULL
BE15B019,BT3041,NULL,CORE,NULL
BE15B019,BT3110,NULL,CORE,NULL
BE15B019,BT3040,1,ELEC,1
BE15B019,MS3510,2,ELEC,2
BE15B019,MS3510+,2,ELEC,3
BE15B019,BT5440,3,ELEC,4
BE15B021,BT3020,NULL,CORE,NULL
BE15B021,BT3041,NULL,CORE,NULL
BE15B021,BT3110,NULL,CORE,NULL
BE15B021,MA2040,4,ELEC,1
BE15B021,BT3040,2,ELEC,2
BE15B021,EE1100,1,ELEC,3
BE15B022,BT3020,NULL,CORE,NULL
BE15B022,BT3041,NULL,CORE,NULL
BE15B022,BT3110,NULL,CORE,NULL
BE15B022,EE5154,1,ELEC,1
BE15B022,BT3040,3,ELEC,2
BE15B022,EE2004,4,ELEC,3
BE15B022,MS3510,2,ELEC,4
BE15B023,BT3020,NULL,CORE,NULL
BE15B023,BT3041,NULL,CORE,NULL
BE15B023,BT3110,NULL,CORE,NULL
BE15B023,MA2040,1,ELEC,1
BE15B023,CH5440,2,ELEC,2
BE15B023,EE5351,3,ELEC,3
BE15B023,HS1110,4,ELEC,4
BE15B023,HS1090,4,ELEC,5
BE15B025,BT3020,NULL,CORE,NULL
BE15B025,BT3041,NULL,CORE,NULL
BE15B025,BT3110,NULL,CORE,NULL
BE15B025,BT5041,1,ELEC,1
BE15B025,MA2040,2,ELEC,2
BE15B025,MS3510,4,ELEC,3
BE15B025,MS3510+,4,ELEC,4
BE15B026,BT3020,NULL,CORE,NULL
